booking_id,booking_date,checkin_date,checkout_date,nights_stayed,adults,children,room_type,booking_channel,country,price_per_night,special_requests,is_canceled,previous_stays,satisfaction_score
BK006547,2024-02-28,2024-03-28,2024-04-04,7,3,1,Executive,Travel_Agent,US,334.7,0,0,0,3.6
BK006548,2022-06-18,2022-11-01,2022-11-08,7,1,0,Standard,Travel_Agent,IT,105.07,0,1,0,0
BK006549,2025-02-22,2025-07-25,2025-07-31,6,2,0,Standard,Travel_Agent,ES,164.49,0,0,0,3.6
BK006550,2023-03-17,2023-08-18,2023-08-20,2,2,0,Standard,Direct,FR,157.91,4,0,0,3.7
BK006551,2023-06-12,2023-10-29,2023-11-07,9,3,0,Suite,Travel_Agent,CA,265.08,0,0,0,5
BK006552,2022-10-11,2023-03-20,2023-03-30,10,3,0,Suite,Travel_Agent,ES,296.92,0,0,0,3.7
BK006553,2025-05-12,2025-08-19,2025-08-22,3,2,0,Suite,Corporate,US,410.07,4,0,0,4.5
BK006554,2022-12-30,2023-06-27,2023-07-05,8,1,0,Executive,Direct,FR,513.86,1,0,0,5
BK006555,2025-08-26,2025-12-22,2025-12-27,5,3,0,Suite,Travel_Agent,CA,348.96,0,0,0,3.5
BK006556,2022-07-31,2022-12-29,2023-01-09,11,2,2,Standard,OTA,NL,143.78,0,0,0,3.6
BK006557,2023-01-21,2023-03-04,2023-03-08,4,1,0,Deluxe,Travel_Agent,ES,201.24,0,0,0,4.4
BK006558,2022-03-24,2022-09-17,2022-09-19,2,1,0,Executive,OTA,NL,511.2,2,0,0,5
BK006559,2024-08-27,2024-10-04,2024-10-10,6,2,2,Suite,Direct,DE,316.59,0,0,0,4.5
BK006560,2022-05-09,2022-08-01,2022-08-04,3,2,0,Standard,OTA,BE,188.57,0,0,0,3.8
BK006561,2025-10-01,2026-01-07,2026-01-13,6,3,0,Suite,Direct,US,400.89,4,1,2,0
BK006562,2024-01-20,2024-02-04,2024-02-11,7,1,2,Suite,Corporate,BE,290.87,1,0,0,3.8
BK006563,2024-08-02,2024-11-19,2024-11-27,8,1,1,Standard,OTA,US,112.28,2,0,0,4.5
BK006564,2025-11-18,2026-02-14,2026-02-17,3,2,0,Executive,Travel_Agent,IT,346.48,2,0,0,3.9
BK006565,2022-11-08,2023-01-17,2023-01-21,4,3,2,Suite,OTA,UK,402.35,0,0,0,3.5
BK006566,2022-09-08,2022-09-13,2022-09-16,3,1,1,Suite,Direct,ES,414.55,0,0,1,5
BK006567,2023-10-20,2024-02-20,2024-03-02,11,2,0,Suite,Corporate,DE,249.89,0,0,0,3.9
BK006568,2022-12-16,2023-04-09,2023-04-20,11,2,0,Deluxe,Direct,CH,159.22,0,0,0,3.7
BK006569,2022-10-27,2022-11-23,2022-12-01,8,3,0,Suite,Travel_Agent,UK,309.31,4,1,0,0
BK006570,2025-09-17,2025-12-28,2026-01-08,11,2,2,Executive,OTA,US,527.5,0,0,0,4.4
BK006571,2022-11-03,2022-12-20,2022-12-27,7,2,1,Executive,Travel_Agent,ES,492.08,0,0,6,5
BK006572,2025-03-25,2025-06-17,2025-06-26,9,1,0,Standard,OTA,US,143.23,0,0,2,4
BK006573,2022-11-25,2023-03-31,2023-04-10,10,2,0,Suite,Corporate,ES,317.58,1,1,0,0
BK006574,2022-07-20,2022-08-31,2022-09-05,5,3,0,Executive,Corporate,CH,591.37,1,1,3,0
BK006575,2023-06-08,2023-06-28,2023-07-02,4,1,0,Suite,Direct,BE,403.17,2,0,0,5
BK006576,2025-07-24,2025-08-27,2025-09-03,7,1,0,Standard,Direct,CA,163.24,2,0,0,4.3
BK006577,2025-09-27,2025-12-22,2026-01-02,11,2,0,Standard,OTA,US,147.75,3,0,4,3.6
BK006578,2023-11-30,2024-04-03,2024-04-13,10,2,0,Deluxe,Travel_Agent,CA,195.35,0,1,0,0
BK006579,2024-07-18,2024-11-01,2024-11-14,13,1,0,Standard,Corporate,FR,119.57,2,0,0,4.2
BK006580,2024-05-09,2024-07-06,2024-07-12,6,3,0,Standard,Corporate,CH,153.93,3,0,5,4.7
BK006581,2022-04-23,2022-08-22,2022-09-02,11,1,0,Executive,Travel_Agent,FR,550.2,3,1,0,0
BK006582,2025-10-22,2025-12-26,2025-12-28,2,1,2,Suite,Travel_Agent,US,361.82,0,0,2,4.6
BK006583,2024-10-19,2025-02-27,2025-03-03,4,1,0,Deluxe,Direct,ES,206.96,0,1,6,0
BK006584,2024-07-22,2024-09-28,2024-10-05,7,3,0,Deluxe,Direct,FR,229.48,1,0,0,3.8
BK006585,2023-04-25,2023-09-11,2023-09-24,13,3,0,Deluxe,Direct,FR,288.13,0,0,0,4.2
BK006586,2023-07-24,2023-08-06,2023-08-15,9,2,0,Executive,Corporate,ES,589.8,0,0,0,4.7
BK006587,2023-03-19,2023-07-25,2023-08-05,11,2,1,Executive,Travel_Agent,IT,525.85,0,0,7,5
BK006588,2025-09-28,2025-11-13,2025-11-22,9,2,0,Standard,Corporate,BE,135.47,2,1,0,0
BK006589,2024-01-07,2024-03-01,2024-03-11,10,2,0,Suite,Direct,FR,283.89,2,0,0,5
BK006590,2023-08-10,2023-08-30,2023-09-10,11,3,0,Suite,Corporate,DE,370.31,0,0,0,5
BK006591,2025-04-10,2025-07-04,2025-07-09,5,2,1,Suite,Direct,FR,446.36,3,1,0,0
BK006592,2023-04-25,2023-08-05,2023-08-09,4,2,0,Standard,OTA,FR,157.71,3,0,0,4.4
BK006593,2025-06-24,2025-11-14,2025-11-27,13,1,0,Suite,Direct,NL,317.83,0,0,0,4.7
BK006594,2022-04-25,2022-07-01,2022-07-11,10,1,0,Executive,Direct,CA,589.46,0,0,0,4.7
BK006595,2023-07-14,2023-07-26,2023-07-27,1,3,0,Standard,Travel_Agent,DE,187.05,3,0,0,4.2
BK006596,2024-11-02,2025-04-07,2025-04-09,2,1,0,Suite,Direct,UK,265.7,2,0,7,5
BK006597,2024-09-14,2024-10-02,2024-10-15,13,3,0,Suite,Corporate,DE,284.2,2,0,0,4.3
BK006598,2024-06-08,2024-07-09,2024-07-13,4,2,0,Deluxe,Travel_Agent,BE,274.8,1,1,0,0
BK006599,2024-04-12,2024-06-04,2024-06-17,13,3,1,Deluxe,Travel_Agent,BE,261.25,0,0,0,3.7
BK006600,2022-06-03,2022-06-18,2022-06-23,5,3,2,Suite,Corporate,DE,441.06,2,0,0,3.8
BK006601,2023-06-19,2023-10-04,2023-10-15,11,3,1,Executive,Travel_Agent,BE,390.59,1,1,1,0
BK006602,2024-03-16,2024-08-15,2024-08-25,10,1,2,Executive,Travel_Agent,CA,501.76,0,0,0,5
BK006603,2025-04-21,2025-04-28,2025-05-05,7,1,2,Suite,Direct,CH,261.39,0,0,0,4.8
BK006604,2024-02-01,2024-05-14,2024-05-17,3,3,0,Executive,Corporate,UK,410.07,3,0,1,4.3
BK006605,2024-12-25,2025-01-03,2025-01-12,9,1,0,Deluxe,Direct,US,254.39,1,0,0,4.8
BK006606,2024-10-14,2025-02-04,2025-02-09,5,1,0,Executive,Direct,BE,411.72,0,0,3,4
BK006607,2025-08-01,2025-11-09,2025-11-10,1,1,0,Suite,OTA,ES,286.4,0,0,0,4.7
BK006608,2024-02-15,2024-07-14,2024-07-26,12,2,0,Standard,OTA,FR,157.54,1,1,4,0
BK006609,2025-06-26,2025-09-12,2025-09-15,3,1,0,Standard,Corporate,ES,144.96,0,0,2,3.6
BK006610,2022-12-14,2023-04-14,2023-04-25,11,1,0,Standard,Travel_Agent,FR,109.74,3,1,0,0
BK006611,2023-09-05,2023-09-19,2023-09-29,10,2,0,Suite,Corporate,CA,368.09,0,0,0,4.3
BK006612,2023-09-30,2024-01-10,2024-01-17,7,1,1,Executive,OTA,IT,555.9,0,0,0,4.4
BK006613,2024-07-29,2024-09-23,2024-10-01,8,1,2,Suite,Travel_Agent,BE,387.46,0,0,0,4.5
BK006614,2022-07-16,2022-11-21,2022-11-24,3,1,0,Standard,Travel_Agent,CA,125.9,0,0,0,3.3
BK006615,2024-04-11,2024-06-19,2024-06-30,11,3,0,Executive,Direct,BE,512.57,0,0,0,4.8
BK006616,2024-09-26,2025-03-01,2025-03-08,7,1,0,Executive,Corporate,BE,335.79,2,0,0,5
BK006617,2024-12-30,2025-04-08,2025-04-17,9,3,0,Standard,OTA,US,116.36,0,0,5,4.6
BK006618,2025-02-26,2025-03-09,2025-03-17,8,1,0,Deluxe,Travel_Agent,CA,198.55,0,0,0,4.6
BK006619,2022-10-02,2022-11-30,2022-12-06,6,1,2,Standard,OTA,FR,136.52,4,0,2,3.5
BK006620,2023-09-03,2024-01-24,2024-02-01,8,1,1,Suite,Travel_Agent,IT,319.62,4,0,3,4.6
BK006621,2024-04-26,2024-10-21,2024-10-31,10,1,0,Suite,Travel_Agent,CH,274.73,0,0,0,4.9
BK006622,2025-08-17,2025-12-20,2025-12-29,9,1,0,Suite,OTA,BE,355.2,4,0,0,4.1
BK006623,2023-10-09,2024-03-26,2024-03-30,4,1,0,Standard,Travel_Agent,CA,110.25,1,0,0,3.7
BK006624,2025-03-26,2025-07-19,2025-07-25,6,1,0,Standard,Travel_Agent,ES,179.18,0,0,0,3.8
BK006625,2025-09-30,2026-02-05,2026-02-08,3,3,0,Standard,Corporate,FR,110.82,0,1,0,0
BK006626,2024-09-28,2024-10-01,2024-10-02,1,2,0,Suite,Corporate,IT,306.7,0,0,0,4.3
BK006627,2022-11-11,2023-04-13,2023-04-19,6,2,2,Deluxe,Direct,UK,168.24,0,0,0,3.7
BK006628,2023-02-25,2023-06-02,2023-06-13,11,2,0,Deluxe,Direct,UK,249.45,3,0,5,5
BK006629,2022-09-10,2022-11-02,2022-11-12,10,2,0,Suite,Travel_Agent,UK,276.85,1,0,0,4.6
BK006630,2024-10-07,2024-11-29,2024-12-04,5,3,0,Executive,OTA,UK,433.79,0,1,0,0
BK006631,2022-11-10,2023-03-11,2023-03-16,5,2,0,Suite,Direct,US,321.34,4,0,0,4.9
BK006632,2023-08-22,2024-01-16,2024-01-22,6,2,0,Standard,Direct,CA,160.81,0,0,0,4.6
BK006633,2022-07-31,2022-11-04,2022-11-13,9,1,0,Executive,Travel_Agent,ES,389.82,4,0,0,5
BK006634,2022-05-21,2022-10-21,2022-10-26,5,1,0,Suite,Corporate,ES,315.68,0,0,0,3.9
BK006635,2024-04-02,2024-05-13,2024-05-23,10,3,0,Executive,OTA,BE,363.71,0,0,0,5
BK006636,2023-04-04,2023-07-16,2023-07-22,6,3,0,Deluxe,OTA,IT,237.74,0,0,0,3.9
BK006637,2024-01-30,2024-03-20,2024-03-25,5,2,0,Deluxe,Travel_Agent,FR,171.43,2,0,5,4.8
BK006638,2025-11-24,2026-05-13,2026-05-24,11,3,0,Suite,Direct,BE,321.68,0,1,5,0
BK006639,2025-04-16,2025-05-01,2025-05-06,5,3,1,Suite,OTA,DE,262.39,0,1,0,0
BK006640,2024-06-28,2024-09-20,2024-09-29,9,1,0,Suite,Travel_Agent,DE,340.48,3,0,0,4.6
BK006641,2022-02-21,2022-03-19,2022-03-31,12,1,2,Deluxe,Direct,US,173.56,0,0,0,4
BK006642,2024-08-26,2024-11-05,2024-11-12,7,1,1,Standard,Travel_Agent,NL,128.71,3,0,5,3.7
BK006643,2022-06-24,2022-10-24,2022-11-05,12,3,0,Suite,OTA,CA,262.91,2,1,2,0
BK006644,2023-03-23,2023-08-09,2023-08-15,6,2,1,Deluxe,OTA,ES,219.58,0,0,0,3.7
BK006645,2023-06-06,2023-07-09,2023-07-12,3,2,0,Standard,Corporate,CA,173.75,3,1,0,0
BK006646,2022-07-28,2022-10-14,2022-10-20,6,2,0,Suite,Corporate,IT,285.93,0,0,4,4.9
BK006647,2023-12-26,2024-03-21,2024-03-22,1,3,0,Executive,Corporate,UK,407.97,0,0,0,3.6
BK006648,2023-01-16,2023-03-06,2023-03-16,10,3,0,Suite,Corporate,US,276.88,0,0,0,3.7
BK006649,2023-08-12,2023-10-03,2023-10-06,3,1,0,Executive,Direct,ES,431.56,0,0,0,4.5
BK006650,2024-05-26,2024-10-05,2024-10-14,9,2,0,Suite,OTA,BE,241.14,3,0,0,4.2
BK006651,2022-10-01,2023-01-10,2023-01-12,2,3,1,Executive,Corporate,FR,498.82,2,0,0,5
BK006652,2022-05-21,2022-05-28,2022-06-06,9,1,0,Suite,Corporate,DE,277.15,0,0,4,4.5
BK006653,2025-02-27,2025-08-25,2025-09-06,12,1,0,Executive,Travel_Agent,ES,609.84,0,0,0,4
BK006654,2025-01-19,2025-07-05,2025-07-14,9,3,0,Standard,OTA,US,191.86,0,0,0,3.9
BK006655,2024-05-12,2024-11-07,2024-11-09,2,1,0,Deluxe,OTA,NL,198.59,4,1,0,0
BK006656,2025-01-04,2025-04-22,2025-05-02,10,2,0,Suite,OTA,CA,248.21,0,1,0,0
BK006657,2023-10-02,2024-01-20,2024-01-29,9,3,0,Deluxe,OTA,DE,268.3,0,0,1,4.4
BK006658,2024-11-27,2025-03-11,2025-03-18,7,2,0,Standard,Corporate,BE,131.99,4,1,0,0
BK006659,2022-07-21,2022-09-10,2022-09-13,3,2,0,Suite,OTA,UK,396.69,2,0,0,4.9
BK006660,2025-10-24,2025-11-30,2025-12-07,7,3,0,Deluxe,Direct,UK,191.73,1,0,0,5
BK006661,2024-11-23,2025-04-18,2025-04-25,7,3,0,Deluxe,Direct,BE,192.68,2,0,0,4.9
BK006662,2025-07-15,2025-08-14,2025-08-16,2,1,0,Standard,Travel_Agent,NL,187.84,0,0,6,5
BK006663,2024-12-22,2025-04-04,2025-04-11,7,1,0,Executive,Travel_Agent,IT,416.84,3,0,0,3.7
BK006664,2022-07-26,2023-01-14,2023-01-16,2,3,0,Deluxe,Direct,NL,240.4,0,0,0,4.9
BK006665,2024-12-07,2025-02-28,2025-03-07,7,3,1,Standard,Corporate,CA,116.99,2,0,3,4.6
BK006666,2022-04-14,2022-09-04,2022-09-12,8,3,0,Suite,Travel_Agent,BE,336.19,4,0,0,4.3
BK006667,2022-08-17,2022-10-15,2022-10-20,5,1,0,Executive,Corporate,FR,417.26,2,1,5,0
BK006668,2023-11-16,2023-12-31,2024-01-06,6,2,0,Executive,Travel_Agent,CA,446.63,0,0,0,5
BK006669,2024-10-19,2025-01-26,2025-01-28,2,2,0,Deluxe,Corporate,NL,264.57,0,0,0,4.4
BK006670,2022-10-18,2022-11-02,2022-11-13,11,3,1,Standard,OTA,CH,127.38,4,0,3,4
BK006671,2023-06-04,2023-08-30,2023-09-09,10,1,1,Suite,Travel_Agent,CH,354.86,2,0,0,4.8
BK006672,2023-01-30,2023-05-25,2023-06-03,9,3,0,Deluxe,OTA,FR,184.59,0,0,0,3.6
BK006673,2022-01-31,2022-07-23,2022-07-27,4,1,2,Standard,Corporate,CH,180.73,0,0,0,3.8
BK006674,2022-05-20,2022-09-17,2022-09-28,11,1,0,Executive,Corporate,US,541.66,0,0,0,3.6
BK006675,2023-11-15,2024-02-09,2024-02-10,1,2,0,Suite,Direct,DE,250.14,4,0,0,5
BK006676,2023-02-20,2023-06-24,2023-07-06,12,1,0,Suite,Travel_Agent,UK,421.8,3,0,0,4
BK006677,2025-03-29,2025-04-03,2025-04-13,10,3,0,Standard,Corporate,CH,120.93,3,0,7,4.8
BK006678,2025-06-21,2025-08-03,2025-08-13,10,1,0,Executive,Direct,DE,486.06,1,0,0,5
BK006679,2025-04-19,2025-04-21,2025-04-25,4,3,0,Standard,Direct,DE,120.23,3,0,0,4.3
BK006680,2022-02-05,2022-03-01,2022-03-04,3,1,0,Deluxe,OTA,BE,191.94,0,1,6,0
BK006681,2024-03-06,2024-04-30,2024-05-13,13,1,0,Suite,Corporate,NL,265.78,4,0,0,4
BK006682,2024-11-06,2025-02-23,2025-03-04,9,2,0,Executive,Travel_Agent,DE,398.7,0,1,0,0
BK006683,2025-05-31,2025-11-06,2025-11-19,13,2,0,Standard,Corporate,CA,122.5,0,0,0,4.7
BK006684,2023-12-07,2024-05-21,2024-05-25,4,2,2,Suite,OTA,ES,283.65,0,0,5,5
BK006685,2024-03-03,2024-03-18,2024-03-27,9,2,0,Deluxe,Corporate,US,168.27,0,0,3,4.4
BK006686,2023-05-22,2023-10-29,2023-11-05,7,3,0,Deluxe,OTA,NL,184.68,0,1,0,0
BK006687,2023-09-17,2024-03-15,2024-03-28,13,2,0,Standard,Travel_Agent,CH,116.63,0,0,0,4.9
BK006688,2025-05-05,2025-10-31,2025-11-13,13,3,0,Suite,Direct,NL,239.67,0,0,0,4.5
BK006689,2024-01-01,2024-05-03,2024-05-08,5,3,1,Deluxe,OTA,US,158.74,0,1,4,0
BK006690,2023-01-24,2023-05-29,2023-05-31,2,2,0,Standard,Travel_Agent,UK,105.72,3,0,7,4.2
BK006691,2024-02-19,2024-04-01,2024-04-14,13,2,0,Executive,OTA,IT,429.55,3,0,0,4.8
BK006692,2025-06-20,2025-07-29,2025-08-10,12,3,0,Executive,Corporate,BE,478.95,3,0,0,4.8
BK006693,2022-07-15,2022-09-01,2022-09-14,13,3,0,Deluxe,OTA,BE,222.91,0,0,0,3.8
BK006694,2022-11-17,2023-04-13,2023-04-14,1,2,0,Deluxe,Travel_Agent,ES,175.16,1,0,0,4.5
BK006695,2025-04-17,2025-04-30,2025-05-04,4,3,0,Standard,Direct,NL,108.75,0,0,0,5
BK006696,2023-05-31,2023-08-19,2023-08-23,4,1,2,Deluxe,Direct,NL,216.81,0,0,0,5
BK006697,2022-04-04,2022-05-05,2022-05-10,5,1,2,Standard,Direct,IT,120.96,3,1,0,0
BK006698,2025-10-24,2026-02-02,2026-02-11,9,1,2,Standard,Direct,BE,102.38,0,1,0,0
BK006699,2025-09-25,2025-11-08,2025-11-19,11,1,0,Executive,Direct,FR,336.31,0,0,0,4.6
BK006700,2024-05-20,2024-09-12,2024-09-18,6,3,2,Executive,OTA,NL,583.22,0,0,0,5
BK006701,2022-12-11,2023-01-04,2023-01-15,11,3,0,Executive,Corporate,BE,514.18,0,0,0,3.8
BK006702,2023-05-13,2023-07-04,2023-07-14,10,2,0,Suite,OTA,CH,424.31,0,1,0,0
BK006703,2023-05-13,2023-07-06,2023-07-19,13,2,0,Deluxe,OTA,CA,288.97,4,0,0,4.2
BK006704,2024-07-03,2024-11-30,2024-12-07,7,1,0,Deluxe,Direct,FR,254.95,0,0,0,4.1
BK006705,2025-08-21,2025-10-28,2025-10-30,2,1,0,Suite,Direct,ES,265.94,0,0,0,5
BK006706,2022-10-02,2022-12-25,2022-12-30,5,1,0,Deluxe,Travel_Agent,UK,209.44,0,0,0,4.7
BK006707,2023-08-07,2023-09-19,2023-09-28,9,2,0,Standard,OTA,CA,169.58,0,0,0,3.9
BK006708,2024-07-04,2024-10-22,2024-10-29,7,2,0,Executive,Corporate,UK,371.97,4,0,0,4.9
BK006709,2025-10-05,2026-02-12,2026-02-21,9,2,0,Suite,Direct,IT,279.95,4,1,0,0
BK006710,2022-07-01,2022-11-08,2022-11-17,9,3,0,Suite,Direct,NL,299.79,0,0,0,4.6
BK006711,2023-05-06,2023-10-20,2023-10-26,6,2,0,Suite,Travel_Agent,IT,248.56,1,0,0,4.8
BK006712,2025-06-04,2025-11-19,2025-11-24,5,1,0,Deluxe,Direct,ES,181.48,3,0,3,4.2
BK006713,2024-11-11,2025-01-17,2025-01-26,9,3,1,Deluxe,Travel_Agent,CA,260.93,3,0,0,3.5
BK006714,2025-03-13,2025-08-10,2025-08-11,1,1,0,Deluxe,Corporate,NL,229.52,1,0,0,3.5
BK006715,2022-12-20,2023-02-13,2023-02-20,7,1,0,Standard,Direct,IT,130.12,0,1,1,0
BK006716,2023-10-16,2024-01-08,2024-01-21,13,2,0,Standard,Travel_Agent,NL,135.18,1,0,0,4.8
BK006717,2024-05-02,2024-09-19,2024-09-30,11,3,0,Deluxe,Direct,FR,261.08,3,0,0,4.4
BK006718,2024-04-29,2024-09-29,2024-10-02,3,3,0,Standard,Travel_Agent,NL,165.16,0,0,2,3.8
BK006719,2023-06-08,2023-06-29,2023-07-10,11,2,0,Standard,Corporate,UK,155.51,0,0,0,4.1
BK006720,2022-08-20,2022-12-19,2022-12-26,7,1,0,Standard,Direct,DE,150.39,1,0,0,4.3
BK006721,2022-09-17,2022-12-15,2022-12-25,10,2,0,Standard,Travel_Agent,DE,152.08,0,0,0,3.4
BK006722,2022-09-09,2022-09-16,2022-09-28,12,2,0,Suite,Travel_Agent,NL,421.47,0,0,0,4.7
BK006723,2025-04-05,2025-08-11,2025-08-21,10,3,0,Deluxe,Corporate,NL,277.71,0,0,0,3.4
BK006724,2024-05-31,2024-10-26,2024-11-01,6,3,1,Executive,Corporate,NL,379.17,0,0,0,4.4
BK006725,2022-02-26,2022-04-27,2022-05-07,10,1,2,Executive,Direct,CH,430.83,3,0,0,5
BK006726,2023-09-18,2024-01-01,2024-01-13,12,2,2,Standard,OTA,DE,172.82,4,0,0,4.8
BK006727,2023-07-23,2023-09-14,2023-09-25,11,1,0,Executive,Travel_Agent,CH,544.89,0,0,0,5
BK006728,2022-07-23,2022-12-05,2022-12-09,4,1,0,Deluxe,OTA,CH,255.93,4,0,0,3.8
BK006729,2024-02-29,2024-06-02,2024-06-07,5,3,1,Executive,Travel_Agent,ES,480.65,0,0,5,3.8
BK006730,2025-03-17,2025-07-29,2025-08-02,4,2,0,Executive,OTA,FR,509.11,1,0,2,4.1
BK006731,2022-04-27,2022-09-28,2022-10-10,12,2,2,Executive,Corporate,FR,496.26,0,0,0,4.3
BK006732,2023-08-14,2023-11-12,2023-11-20,8,2,1,Standard,Direct,US,109.91,3,0,0,3.5
BK006733,2023-03-29,2023-08-29,2023-09-06,8,3,1,Standard,Travel_Agent,BE,168.83,0,0,2,4
BK006734,2023-12-17,2024-04-21,2024-05-03,12,2,0,Executive,Corporate,DE,427.52,0,1,0,0
BK006735,2025-02-23,2025-04-11,2025-04-18,7,3,0,Suite,Travel_Agent,UK,300.01,0,0,3,4.4
BK006736,2022-07-13,2022-12-04,2022-12-10,6,3,1,Suite,Direct,CH,378.58,2,0,0,4
BK006737,2023-10-19,2024-02-13,2024-02-14,1,1,0,Standard,Travel_Agent,CA,122.27,0,0,0,3.4
BK006738,2024-04-18,2024-07-01,2024-07-03,2,3,2,Deluxe,Corporate,FR,254.46,4,0,0,3.8
BK006739,2023-02-24,2023-05-18,2023-05-27,9,2,0,Executive,OTA,DE,329.36,0,0,0,4.1
BK006740,2025-10-30,2026-02-21,2026-03-06,13,1,0,Deluxe,Corporate,BE,153.76,0,0,0,3.3
BK006741,2023-04-25,2023-06-03,2023-06-16,13,3,0,Deluxe,Corporate,NL,285.22,0,0,0,5
BK006742,2023-04-28,2023-08-18,2023-08-20,2,3,2,Executive,Travel_Agent,CA,589.33,3,0,0,4.5
BK006743,2022-09-01,2022-10-16,2022-10-24,8,2,0,Suite,Direct,CA,298.34,0,0,0,5
BK006744,2025-02-10,2025-06-18,2025-06-25,7,3,0,Executive,OTA,DE,576.44,1,0,0,3.8
BK006745,2025-03-05,2025-08-06,2025-08-07,1,3,0,Suite,Travel_Agent,IT,449.53,0,1,0,0
BK006746,2023-12-24,2024-02-14,2024-02-15,1,2,1,Standard,Corporate,BE,127.32,0,0,0,4.6
BK006747,2024-01-29,2024-04-03,2024-04-14,11,1,0,Suite,OTA,ES,260.58,0,0,0,3.7
BK006748,2022-11-26,2023-03-10,2023-03-15,5,2,0,Deluxe,Travel_Agent,CH,163.47,0,0,0,3.5
BK006749,2025-03-20,2025-07-18,2025-07-24,6,3,0,Suite,Direct,US,416.82,0,0,0,5
BK006750,2022-05-09,2022-06-15,2022-06-27,12,2,0,Deluxe,OTA,DE,245.9,0,0,0,4.3
BK006751,2023-06-28,2023-07-04,2023-07-06,2,1,0,Standard,Travel_Agent,NL,143.98,0,0,2,4.3
BK006752,2023-02-01,2023-05-03,2023-05-10,7,3,0,Deluxe,Travel_Agent,DE,183.33,1,1,3,0
BK006753,2024-07-20,2024-07-22,2024-07-29,7,3,0,Executive,OTA,FR,550.89,3,0,5,5
BK006754,2024-07-08,2024-12-26,2025-01-07,12,2,0,Deluxe,Travel_Agent,ES,199.2,0,0,0,3.8
BK006755,2024-01-08,2024-03-26,2024-03-30,4,2,2,Deluxe,Direct,CH,167.85,1,0,0,4.3
BK006756,2022-08-13,2022-11-13,2022-11-25,12,2,0,Deluxe,OTA,DE,196.24,0,1,0,0
BK006757,2023-11-18,2023-12-21,2023-12-31,10,2,0,Deluxe,Direct,DE,247.44,0,1,0,0
BK006758,2024-08-25,2025-01-27,2025-02-01,5,2,2,Standard,Direct,ES,161.98,4,0,1,3.8
BK006759,2024-04-27,2024-05-20,2024-05-27,7,1,0,Suite,Travel_Agent,NL,308.88,3,0,0,4.3
BK006760,2025-07-27,2025-12-07,2025-12-17,10,2,0,Deluxe,OTA,BE,254.53,0,0,0,4.9
BK006761,2025-04-21,2025-08-14,2025-08-24,10,2,0,Standard,Direct,BE,179.96,0,0,4,3.8
BK006762,2025-01-09,2025-07-06,2025-07-17,11,3,0,Standard,OTA,BE,152.16,0,0,0,3.4
BK006763,2022-05-26,2022-10-11,2022-10-14,3,1,0,Executive,Direct,BE,332.1,0,0,0,5
BK006764,2022-03-26,2022-06-08,2022-06-14,6,1,0,Standard,Travel_Agent,DE,165.37,1,0,0,3.7
BK006765,2023-02-15,2023-02-27,2023-03-05,6,1,0,Standard,OTA,CH,127.18,3,0,0,4.4
BK006766,2023-07-19,2023-11-19,2023-11-30,11,3,2,Executive,Travel_Agent,FR,329.15,3,0,0,5
BK006767,2024-07-11,2024-12-02,2024-12-11,9,1,0,Deluxe,Travel_Agent,BE,265.51,4,0,0,4.5
BK006768,2022-06-07,2022-09-05,2022-09-17,12,1,1,Standard,Direct,NL,162.71,0,0,4,4.2
BK006769,2025-02-13,2025-06-24,2025-06-28,4,2,0,Suite,Travel_Agent,CA,448.29,0,0,5,4.8
BK006770,2025-03-26,2025-04-21,2025-04-24,3,1,0,Executive,Travel_Agent,BE,407.3,0,0,0,5
BK006771,2025-05-04,2025-05-11,2025-05-20,9,1,0,Deluxe,OTA,UK,196.35,0,0,0,4.7
BK006772,2025-11-02,2026-04-23,2026-05-05,12,2,0,Deluxe,Corporate,FR,168.96,4,0,7,5
BK006773,2022-01-09,2022-04-17,2022-04-26,9,1,1,Suite,OTA,US,287.37,0,0,0,4.4
BK006774,2025-03-13,2025-07-20,2025-07-26,6,3,0,Executive,Direct,FR,575.52,4,0,0,4.6
BK006775,2024-04-25,2024-09-14,2024-09-23,9,3,0,Deluxe,Direct,CH,265.68,0,0,0,4.2
BK006776,2024-04-08,2024-09-26,2024-09-29,3,1,1,Standard,Direct,UK,191.52,0,0,7,4.9
BK006777,2022-12-25,2023-03-19,2023-03-30,11,1,0,Standard,Travel_Agent,ES,114.8,4,0,0,4.2
BK006778,2024-04-19,2024-06-08,2024-06-19,11,3,0,Standard,Corporate,NL,167,1,0,0,3.9
BK006779,2022-09-21,2022-10-16,2022-10-26,10,2,0,Standard,Corporate,IT,114.63,3,0,0,4.8
BK006780,2024-12-30,2025-05-26,2025-06-05,10,3,0,Standard,Direct,CA,122.77,2,0,5,3.9
BK006781,2024-11-19,2025-03-12,2025-03-16,4,1,0,Executive,Corporate,BE,338.71,3,1,0,0
BK006782,2022-11-02,2023-02-03,2023-02-16,13,1,0,Suite,Travel_Agent,BE,296.9,0,0,0,3.5
BK006783,2023-08-14,2023-09-11,2023-09-14,3,2,0,Suite,Corporate,CA,394.9,0,0,0,4
BK006784,2025-04-26,2025-09-23,2025-10-02,9,3,0,Executive,Travel_Agent,IT,594.49,0,0,6,4.3
BK006785,2022-03-31,2022-09-08,2022-09-09,1,2,1,Suite,OTA,CA,340.49,0,0,0,3.5
